Unnamed: 0.1,Unnamed: 0,text,cluster,score,label
1693,1693,transaksi sm qris pernah pake otp masuk bayar anehh,3.0,1.0,Negatif
1694,1694,tingkat mohon layan,3.0,1.0,Negatif
1696,1696,waktu ujung tranfer tingkat tinggal terus segala saldo salah ribet prose praktis pikir pakai otpnya otp orang mutu mungkin minta mau masuk malah lupa layan kode kena kan kalau jelek gak dekat cuma cek cabang buat blokir banking banget atm aplikasi antri ala aktif,3.0,1.0,Negatif
1697,1697,wallet transfer topup tlong tidak sy respon rata percuma mudah menu mau lama krn kok kalau jg gin dong cm buka bsb bintang aja,3.0,1.0,Negatif
1698,1698,usah ujung udah transfer tapi ribet otp masukin malah kode kayak kalo jelas gin gak gagal eh daerah blokir bikin bank banget akun,3.0,1.0,Negatif
1701,1701,pulsa isi gak cuma,3.0,1.0,Negatif
1702,1702,tidak aktifasi,3.0,1.0,Negatif
1704,1704,sumsel sangat saldo mbangking masuk laku kurang kacau isi gak dana babel,3.0,1.0,Negatif
1705,1705,yang udah tidak tapi sy sm si parah pake padahal org masuk malah logout login liat lagi komentar jd id coba blokir bener banking balik akun,3.0,1.0,Negatif
1706,1706,udah transfer saldo minggu masuk kurang hampir gimana ganggu gak apa,3.0,1.0,Negatif
1707,1707,transfer tingkat tetap sama salah prose pihak mau maaf kata kait hasil guna gagal fiturnya bukan bank baik atau aplikasi apa,3.0,1.0,Negatif
1708,1708,ulang udah suruh sangat pa login kecewa jam gak eror buat berapa baru banking banget aplikasi aktivasi,3.0,1.0,Negatif
1709,1709,top kok kak dong dana buat,3.0,5.0,Positif
1712,1712,ulang terus aktivasi,3.0,1.0,Negatif
1713,1713,tidak tau tarik rb potong pihak pegawai pdahal narik malah makan la kerja kalo gaji enak cuma cukup bulan buat bank atm aja,3.0,1.0,Negatif
1714,1714,ribet lengkap buruk,3.0,1.0,Negatif
1716,1716,transfer mulu mau kalau error,3.0,1.0,Negatif
1718,1718,yang susah semua operasi lambat konsumen komentar emang developer bagus baca apknya apa aja,3.0,1.0,Negatif
1719,1719,tidak produk masa gagal daftar,3.0,1.0,Negatif
1720,1720,sumsel sukses moga,3.0,5.0,Positif
1721,1721,transfer tambah sumsel sekarang saldo potong parah mobile lebih kali hari gagal bulan bsb balik babel apa,3.0,1.0,Negatif
1723,1723,waktu tiba terus mau masak login kantor gak aja,3.0,3.0,Netral
1725,1725,yang terus telpon sesuai saldo ribet rasa lewat kurang komentar kirim kembali kasih kalo kali isi gak gagal dana csnya bsb beri apa,3.0,1.0,Negatif
1726,1726,erorr,3.0,1.0,Negatif
1727,1727,sm mudah moga makin,3.0,2.0,Negatif
1728,1728,tidak tapi sih cm,3.0,3.0,Netral
1730,1730,token tambah listrik lebih kalo fitur cukup beli bayar baik,3.0,4.0,Netral
1731,1731,top tidak ribet pilih menu mau klu isi digital,3.0,2.0,Negatif
1733,1733,uang transfer tidak susah selalu saldo pulsa pernah mobile masuk lapor lalu kerja kasi karna kali jangan isi gagal debet cm call buat bintang banyak bangking baik bahkan apa angkat aktif,3.0,1.0,Negatif
1735,1735,sering sendiri logout,3.0,1.0,Negatif
1737,1737,transfer sering ribet operasi mbangking lebih eror enggak dekat bank baik aplikasi,3.0,1.0,Negatif
1738,1738,top ribet mau lama kecewa banget aja,3.0,1.0,Negatif
1741,1741,cepat,3.0,5.0,Positif
1742,1742,versi update tim sering sekali saat perhati ny mudah moga lebih lama kurang kembang error aman,3.0,3.0,Netral
1745,1745,stabil sinyal sering padahal lalu kendala data aktivasi,3.0,1.0,Negatif
1746,1746,transfer sudah saldo potong nih mau masuk gimana gagal,3.0,2.0,Negatif
1747,1747,temu selalu mau data aktivasi,3.0,1.0,Negatif
1750,1750,praktis,3.0,1.0,Negatif
1752,1752,yang transaksi terang sinyal selalu satu pdhl mobile masalah login koneksi dengan cepat buka bingung bagus,3.0,1.0,Negatif
1753,1753,transfer sumsel sering sama gagal aja,3.0,1.0,Negatif
1756,1756,tulis temu semua selalu padahal isi gagal data benar aktivasi,3.0,1.0,Negatif
1758,1758,untuk sulit sekali ribet,3.0,4.0,Netral
1760,1760,update kok gak,3.0,2.0,Negatif
1764,1764,senang,3.0,5.0,Positif
1766,1766,update susah sangat padahal oke lama fitur dikit,3.0,2.0,Negatif
1767,1767,rasa oke bank banget,3.0,5.0,Positif
1772,1772,temu sering segera min laku kendala ini error data baik aktifasi,3.0,2.0,Negatif
1774,1774,yang tuju transfer transaksi tinggal tidak terima saran ribet rekening rek punya pake otomatis nomor mobile memang mau masukin lagi konsumen kasih karna kan kalau jga jadi hilang harus fitur email dlu bnyak bintang bayar banking bank aj,3.0,1.0,Negatif
1775,1775,transfer suka mau eror bank,3.0,1.0,Negatif
1776,1776,sama saldo pulsa potong notif ngisi masuk masak lah kalah gak error bank baik aplikasi,3.0,1.0,Negatif
1779,1779,mutasi layan kalian gak baik atm aja,3.0,1.0,Negatif
1780,1780,tambah saldo kurang gin gagal,3.0,1.0,Negatif
1783,1783,uang tidak sedot saldo rugi pulsa nih moga masuk kembali isi gak dasar bank aplikasi,3.0,1.0,Negatif
1784,1784,temu data aktivasi,3.0,1.0,Negatif
1785,1785,transfer sulit sistem sendiri saldo qris pasu padahal mpin mbanking malah kurang kode keluar guna gagal buat benar aplikasi akhir,3.0,1.0,Negatif
1787,1787,sulit selalu operasi fitur data cukup,3.0,3.0,Netral
1789,1789,susah,3.0,1.0,Negatif
1790,1790,tinggal selalu prose layan lain kali gagal bsb bank baik aktivasi,3.0,1.0,Negatif
1792,1792,mbankingnya dulu daftar bank,3.0,1.0,Negatif
1794,1794,transfer tiba susah mau blokir,3.0,1.0,Negatif
1795,1795,transaksi tidak terus terlalu sama ribet otp mudah mpin masukin jujur jd guna buat bolak blokir benerin bank balik akun,3.0,3.0,Netral
1796,1796,keren apknya,3.0,1.0,Negatif
1798,1798,yang uang tpi tidak tetap sudah si pa otp mpin masuk lgi kasi jd ini guna gmna cek bsb,3.0,2.0,Negatif
1799,1799,aman,3.0,5.0,Positif
1801,1801,tidak parah login banget,3.0,2.0,Negatif
1806,1806,ribet,3.0,1.0,Negatif
1807,1807,yang salah pin pesan pa otp muncul mbanking malah kalo kali jangan ganti contoh coba buruk blokir bilang banking aplikasi,3.0,1.0,Negatif
1811,1811,tidak bug banyak,3.0,1.0,Negatif
1813,1813,pake,3.0,2.0,Negatif
1814,1814,update transaksi tinggal sekali satu sama parah padahal minggu kode kecewa kayak isi hampir gin gimana gak eror,3.0,1.0,Negatif
1818,1818,makin maju bsb,3.0,5.0,Positif
1819,1819,voucher status rekening potong masuk mana kok isi gak gagal email,3.0,1.0,Negatif
1820,1820,tim sumsel nih mulai mana bnyk baik babel aplikasi,3.0,1.0,Negatif
1823,1823,temu mulu kok kek data daftar bener,3.0,1.0,Negatif
1824,1824,suruh selalu sandi padahal mau masuk masalah malu kata gak doang cuma bener bank aktivasi aja,3.0,1.0,Negatif
1825,1825,tim sumsel sering segala ribet otp operasi mungkin mudah mohon mau masuk lebih konsumen kerja karna cara banyak babel,3.0,3.0,Netral
1826,1826,udah semua rekening padahal nomor ngak masuk bener,3.0,2.0,Negatif
1827,1827,sangat pertama pakai nya lama kasih karna eh dong daftar bintang banyak bagus akun aku,3.0,4.0,Netral
1829,1829,temu rekening padahal nomor laku kartu data benar aktivasi,3.0,1.0,Negatif
1831,1831,transfer terus selalu mau gagal,3.0,1.0,Negatif
1832,1832,uang terima tahu saran mau masuk mantap lebih kasih kalau cuma biar aja ada,3.0,5.0,Positif
1833,1833,ulang sudah rek padahal nomor kali data coba benar bahkan,3.0,1.0,Negatif
1834,1834,saldo pulsa masuk lalu kecewa kali hilang gak beli apps,3.0,1.0,Negatif
1835,1835,transaksi susah lot jangan dong apknya,3.0,2.0,Negatif
1836,1836,token saran menu listrik fitur bsb beli,3.0,3.0,Netral
1837,1837,terima tambah susah nama mau kolom kalo gitu dong bawah banyak,3.0,5.0,Positif
1838,1838,terus temu server pa mau gak error dikit data buat,3.0,1.0,Negatif
1842,1842,waktu untuk ubah transfer tidak tambah selalu saldo ribet niat mudah mau maksimal lebih jelas guna gagal eh debet aplikasi apknya aja ada,3.0,1.0,Negatif
1844,1844,temu pakai padahal kemaren jelas data banking,3.0,1.0,Negatif
1845,1845,wallet virtual update ulang tidak tiba terus terlalu suruh sendiri sedikit saldo mbanking kredit keluar kartu isi guna bayar baik akun aktifasi,3.0,1.0,Negatif
1847,1847,tidak sampe mau kemaren hr dari,3.0,1.0,Negatif
1848,1848,upgrade transaksi terus tanggal tambah tahun sistem server selalu saldo ribet potong pihak perban pa niat mobile mending mau masalah masa maksimal kalau kait jdi iya hapus gagal eh donk bsb banking baik atm aplikasi,3.0,1.0,Negatif
1850,1850,uang transfer solusi sampe pulsa kurang kali gagal center call beberapa abis,3.0,1.0,Negatif
1852,1852,sering masuk gimana gak duit debit bos app,3.0,1.0,Negatif
1853,1853,bgus,3.0,5.0,Positif
1854,1854,susah download,3.0,1.0,Negatif
1855,1855,transfer tlong tidak tiba server sering sedang saldo respon potong pa mana lama ganggu dong call bukti banget baik,3.0,2.0,Negatif
1858,1858,top saldo mobile gimana dana bsb bingung,3.0,1.0,Negatif
1861,1861,uang tau suruh mau malah kerja jt hari gimana gak depan bantu bank appnya,3.0,1.0,Negatif
1863,1863,aktivasi,3.0,3.0,Netral
1864,1864,transaksi topup terimakasih sangat rugi rekening kurang konsumen kalau ganggu fitur dana bayar bank baik aplikasi alami,3.0,1.0,Negatif
1865,1865,top memang bsb,3.0,5.0,Positif
1867,1867,yang uang transaksi tidak status riwayat pulsa potong masuk gagal beli anehh,3.0,1.0,Negatif
1868,1868,usah sama rekening rek nomor mau masukin kartu emang data bilang apa aktifasi aja,3.0,1.0,Negatif
1869,1869,yah waktu urus transaksi tengah otp mau malah makin kirim kemudian jam habis coba bukan blokir bank baik aplikasi,3.0,1.0,Negatif
1871,1871,terus suruh mau login aktivasi,3.0,2.0,Negatif
1872,1872,terus selalu padahal pa mau lalu laku gak gagal dong daftar atm aktivasi,3.0,2.0,Negatif
1874,1874,transaksi super sulit sering selalu sekali sangat saing ramah mau layan lain hubung error daerah center call bank bagaimana,3.0,1.0,Negatif
1876,1876,sering ganggu,3.0,1.0,Negatif
1878,1878,udah uang tinggal tidak sekarang sampe saldo rb pakai paham pa ny malah lebih kan jt jgn jelas jadi hampir duit cek bulan bos blm bca bank aplikasi,3.0,1.0,Negatif
1879,1879,ulang transfer tiap sumsel sini salah rekening paksa pakai otp masuk lewat langsung kode kali hari gaji blokir bayar bank antar aktivasi,3.0,1.0,Negatif
1880,1880,tidak rugi pulsa masuk guna gitu biasa beli,3.0,1.0,Negatif
1882,1882,tabung biasa,3.0,2.0,Negatif
1883,1883,listrik lebih kalau daerah cuma cukup bayar bank baik,3.0,5.0,Positif
1885,1885,transfer terus nak lgi gak gagal eror cek bank antar,3.0,2.0,Negatif
1887,1887,udah sering sendiri pa minggu malah lupa logout login kata id gabisa blokir akun,3.0,1.0,Negatif
1888,1888,waktu token tambah semua sekali sangat rekening online mohon listrik isi era bayar bantu,3.0,4.0,Netral
1889,1889,yang ulang top sumsel solusi sim sayang paket nomor masalah keren kembang kartu hp data daftar butuh biar best android aktivasi,3.0,5.0,Positif
1890,1890,urus transfer susah sampah saldo potong mudah malah kalau gagal bukan bank aplikasi aja,3.0,1.0,Negatif
1891,1891,nyaman,3.0,5.0,Positif
1892,1892,terus sering sendiri offline keluar kalau guna blm bantu banget,3.0,1.0,Negatif
1893,1893,uang tuju tidak terima terang tempat tapi soal saldo qris potong laku kurang kasi kali jg gagal bayar baru aplikasi,3.0,1.0,Negatif
1895,1895,yang update terus sumsel server sering sendiri selesai rugi nya nasabah menu lot keluh jaring itnya ganggu eror belah bank babel atm aplikasi,3.0,1.0,Negatif
1896,1896,ngak install,3.0,3.0,Netral
1898,1898,yang ulang transfer sudah silah semua selalu segala satu sandi saldo respon minggu mau masuk login laku kata kasih ingat hambat cek bsb bintang bayar aplikasi aktifasi,3.0,1.0,Negatif
1899,1899,yang uang saldo pake kirim kembali jadi gagal cek barusan aplikasi ambil,3.0,1.0,Negatif
1901,1901,terus pulsa ngisi lebih gagal banking,3.0,1.0,Negatif
1902,1902,sistem selalu padahal mohon minta mau masuk masalah login layan koneksi jaring internet ingat gak cek bsb baik akhir,3.0,1.0,Negatif
1903,1903,terus sumsel sistem ny mobile lama kalau hari eror buka banking bank baik,3.0,1.0,Negatif
1906,1906,sedikit lot,3.0,3.0,Netral
1907,1907,tingkat sering payah mohon ganggu,3.0,1.0,Negatif
1908,1908,skrng sampe pagi kenapa gua error banking,3.0,1.0,Negatif
1910,1910,terus server semua ribet nih masa jadi gara error baik awal apa,3.0,1.0,Negatif
1911,1911,saldo padahal pa nian nak mintak masuk la koneksi ini dulu dak cek bagus aplikasi,3.0,5.0,Positif
1913,1913,aktifasi,3.0,1.0,Negatif
1914,1914,terus terlalu tagih selalu sedikit mau kalau fitur buka,3.0,1.0,Negatif
1916,1916,otp kode donk,3.0,5.0,Positif
1918,1918,wallet top tidak sama payah mau maju lah kerja kena hadeh gimana biar admin,3.0,1.0,Negatif
1920,1920,transaksi tampil riwayat banyak,3.0,5.0,Positif
1921,1921,yaa udah tidak terus tarik tanggal sumsel sistem saldo ribu pertama pegawai padahal pa memang masa lanjut kena kemaren kantor kan kalian kali jadi ini gak eh dong bulan buat bobrok beres bank awal akhir aja,3.0,1.0,Negatif
1922,1922,mohon maaf hapus,3.0,5.0,Positif
1923,1923,temu slalu server rek pihak nomor mohon masuk kata data bsb benar baik,3.0,2.0,Negatif
1926,1926,ujung transfer ribet ngurus mau kalo error biaya banyak aja admin,3.0,1.0,Negatif
1928,1928,pernah padahal ny login hapus bsb akun,3.0,3.0,Netral
1929,1929,login kok gak banget aneh,3.0,1.0,Negatif
1931,1931,kapan,3.0,5.0,Positif
1933,1933,masalah banyak,3.0,5.0,Positif
1934,1934,jelek,3.0,2.0,Negatif
1935,1935,update transfer tidak terus semenjak error,3.0,2.0,Negatif
1937,1937,uang tidak telpon tanya sistem saldo nasabah mau masalah kirim jelas enggak cukup bsb blokir belum apa angkat akun,3.0,1.0,Negatif
1938,1938,susah,3.0,1.0,Negatif
1940,1940,ulang sih mulu minta apa aktivasi,3.0,1.0,Negatif
1942,1942,keren,3.0,5.0,Positif
1944,1944,transfer ribet rekening lengkap lelet fitur bsb biaya,3.0,1.0,Negatif
1948,1948,terlalu sering cuma,3.0,5.0,Positif
1951,1951,sering ngak guna ganggu,3.0,2.0,Negatif
1952,1952,mobile hapus gak deh aja,3.0,1.0,Negatif
1953,1953,lancar,3.0,5.0,Positif
1956,1956,aman,3.0,4.0,Netral
1958,1958,transaksi servernya sering payah offline kalau jadi ganggu,3.0,1.0,Negatif
1960,1960,urus uang tuju transper tapi sangat saldo rekening potong nunggu ngak masuk lalu kecewa bulan baru bank,3.0,2.0,Negatif
1961,1961,mantul,3.0,5.0,Positif
1963,1963,update transfer top saldo riwayat rekening ny masa liat lagi gitu fiturnya fitur dong doang buat biar banking aplikasi apa,3.0,1.0,Negatif
1965,1965,sumsel sama kok kena,3.0,1.0,Negatif
1966,1966,update susah,3.0,2.0,Negatif
1975,1975,rumah mudah lebih aja,3.0,5.0,Positif
1976,1976,transfer parah gak,3.0,1.0,Negatif
1978,1978,sumsel rekening masuk kartu babel,3.0,1.0,Negatif
1979,1979,tiba sumsel pihak lah gimana blokir akun,3.0,1.0,Negatif
1980,1980,utama transfer saldo riwayat perlu mobile masa lihat kredit kembang debit cm bayar aplikasi,3.0,1.0,Negatif
1981,1981,terus lambat aktivasi,3.0,1.0,Negatif
1983,1983,voucher transaksi terang sekali rugi pulsa nominal masuk laku kurang jumlah gagal beli bagaimana atm,3.0,2.0,Negatif
1984,1984,yang walaupun update transfer tidak terang sinyal payah parah ny mohon mau lh lelet dengan bsa bnyk bener bank bagus aplikasi admin,3.0,1.0,Negatif
1985,1985,transfer transaksi tidak saldo riwayat potong cek,3.0,1.0,Negatif
1988,1988,transfer tiba sumsel sering sendiri pin padahal mobile mau kena keluar ganti blokir bank babel,3.0,1.0,Negatif
1990,1990,saldo pulsa ku jelas isi ilang,3.0,1.0,Negatif
1991,1991,ulang suruh mohon malah login laku bantu aktivitas,3.0,1.0,Negatif
1993,1993,suka,3.0,5.0,Positif
1994,1994,tapi tambah sama percuma mohon guna bayar baik,3.0,1.0,Negatif
1995,1995,simple perlu penting mudah mobile banking,3.0,3.0,Netral
1996,1996,yang tutup tindak sy sumsel sudah siap sering semua punya minggu masalah lebih lapor lanjut lalu kolom keluh kalau jadi hari error beres bank baik aplikasi antri aktivasi aj admin,3.0,1.0,Negatif
1997,1997,uang tutup sumselbabel saldo rekening potong ngak narik make keluar bank,3.0,1.0,Negatif
1998,1998,tdak,3.0,1.0,Negatif
1999,1999,uang tapi donk bbrp baik aplikasi aj,3.0,1.0,Negatif
2001,2001,usah tidak tiba tau ribet rek pa orang nomor nama krn gagal dri download cek buat bikin aplikasi,3.0,1.0,Negatif
2002,2002,ulang transfer terimakasih sumselbabel selalu sekarang sama mau login laku kali harus gagal beda bank atau aktivasi admin,3.0,2.0,Negatif
2005,2005,min aktivasi,3.0,1.0,Negatif
2006,2006,ribet muas mantab hasil good cepat bsb baik abis,3.0,5.0,Positif
2007,2007,transfer temu sih salah rek punya nomor nih kok gak eror buat bingung baik aplikasi,3.0,2.0,Negatif
2009,2009,transfer tidak terang temu eror,3.0,1.0,Negatif
2010,2010,tidak,3.0,1.0,Negatif
2013,2013,update tambah sumsel silah sih salah pulsa parah padahal otp mbanking mau malah lebih kode kantor jelek isi ini hubung enak dekat bukan buka blokir bilang bgus benar bank apknya akun,3.0,1.0,Negatif
2014,2014,semua mau luar lengkap kok daftar bank,3.0,1.0,Negatif
2015,2015,sih sering parah paling mbanking ganggu error app,3.0,1.0,Negatif
2016,2016,sering sama lengkap kurang gak bayar aktivasi,3.0,2.0,Negatif
2018,2018,terus nih masuk keluar gak,3.0,1.0,Negatif
2019,2019,saldo cek blokir akun,3.0,3.0,Netral
2020,2020,susah padahal login iya aktivasi,3.0,1.0,Negatif
2021,2021,transaksi tidak rumah perlu mudah keluar dlm,3.0,5.0,Positif
2022,2022,tau sumsel sudah nomor mobile mau kasi jdi gmna dong cepat bikin bank atm ada,3.0,5.0,Positif
2025,2025,tindak terima sekian saldo pulsa mohon min lanjut lalu kasih beli aplikasi,3.0,1.0,Negatif
2026,2026,transaksi menu guna friendly error buat,3.0,1.0,Negatif
2027,2027,untuk token mudah moga listrik lebih biar beli,3.0,4.0,Netral
2028,2028,top menu makin donk biar,3.0,3.0,Netral
2029,2029,ujung transaksi server sedang pa jelek jelas error coba blokir baik akun,3.0,1.0,Negatif
2030,2030,sumselbabel selalu saldo respon pulsa potong mbanking masuk lalu kirim jelas isi hubung gagal email,3.0,1.0,Negatif
2033,2033,uang transaksi terus sama saldo mobile masuk hilang gagal beda bangking,3.0,1.0,Negatif
2035,2035,tuju temu sini kuota jdi instal data aktivasi,3.0,1.0,Negatif
2036,2036,sekarang sampe mbankingnya masuk gak fungsi bulan apa,3.0,1.0,Negatif
2039,2039,eror,3.0,1.0,Negatif
2040,2040,uang tunggu transfer tingkat sangat saldo potong pernah minggu masuk lebih lapor hampir butuh baik,3.0,4.0,Netral
2041,2041,yang transaksi tidak skrg sering lambat laku dpt ak,3.0,1.0,Negatif
2044,2044,update tidak terus suruh login aktivasi,3.0,1.0,Negatif
2045,2045,transfer mau kok,3.0,1.0,Negatif
2046,2046,oke,3.0,5.0,Positif
2048,2048,waktu si salah punya pindah pin pihak pertama pernah pegawai orang minta gimana dekat daerah buat blokir bilang bank aktifasi,3.0,1.0,Negatif
2050,2050,lumayan,3.0,4.0,Netral
2051,2051,tapi saldo pulsa potong gagal beli,3.0,5.0,Positif
2052,2052,update tidak malah log,3.0,1.0,Negatif
2053,2053,butuh,3.0,5.0,Positif
2056,2056,update uda tidak pulsa mulu mau eror bsa beli,3.0,1.0,Negatif
2058,2058,gak aktivasi,3.0,1.0,Negatif
2059,2059,yaa login kok gak,3.0,1.0,Negatif
2060,2060,terus aktivasi,3.0,1.0,Negatif
2061,2061,yang uninstal ulang transaksi tim tidak terus tapi tanggap sy sudah sering sekali satu saldo riwayat pulsa potong pdhl offline masuk malah liat layan komplain kenapa kemaren kali kalau jelek itnya gmn force dulu diupdate close bsb beli bbrp baru aplikasi aktivasi,3.0,2.0,Negatif
2063,2063,yang update ulas ulang tpi tidak tetap sangat sampe sama salah pikir nyata masalah login lgi ku keluh kali jelek ini donk dengan buka banyak ayo aplikasi apa akun aku aktivasi akhir admin,3.0,1.0,Negatif
2064,2064,transfer tidak terus tabung sih sama pake ny narik mau masa link kota kartu kali jg jelas jauh iya ini hr eror emang duit dari buku bsb bank banget atm aplikasi apa aneh,3.0,1.0,Negatif
2065,2065,sudah sm minta gmn dpt cara baru banking aktivasinya aktivasi,3.0,2.0,Negatif
2066,2066,tapi suruh pacak login dak dah aktivasi,3.0,1.0,Negatif
2067,2067,wa untuk tuju transfer saldo repot rek potong nomor masalah lengkap langsung komplain kendala fasilitas centernya center call bank,3.0,2.0,Negatif
2068,2068,sangat kecewa jelas guna gmna gak buruk banget,3.0,1.0,Negatif
2069,2069,tak login hapus eror aja,3.0,1.0,Negatif
2070,2070,transfer sumsel sama moga gratis biaya,3.0,4.0,Netral
2071,2071,update tetap terus sangat penting nih nasabah minta masuk malah login kali hambat baik aplikasi aktivasi aja,3.0,1.0,Negatif
2072,2072,sudah hari buka bbrp,3.0,1.0,Negatif
2075,2075,log diupdate,3.0,1.0,Negatif
2076,2076,terus login gagal aktivasi,3.0,1.0,Negatif
2078,2078,tidak sy sedang mau log aplikasiny apa,3.0,1.0,Negatif
2079,2079,update tetep sumpah sih parah mau masuk malah makin login lambat kok kerja kali gimana gak aktivasi,3.0,1.0,Negatif
2080,2080,tidak soal segera malah login kemarin kasih hari habis dulu baik baharu,3.0,3.0,Netral
2082,2082,ulang tiap terus minta malah login kok kacau ini dah aktivitas aktifitas,3.0,1.0,Negatif
2084,2084,yang update ulang tidak restart moga minta lalu install dipake bru bantu aplikasi aktifasi akhir,3.0,4.0,Netral
2086,2086,update tetap sama masalah login komentar kok kelas kali hubung gin dong daerah center call bank ayo aktivasi,3.0,1.0,Negatif
2087,2087,ulang terus selalu masuk baharu aktivasi,3.0,1.0,Negatif
2088,2088,tim sekali sama pihak perhati orang mesti login kembang gimana gak donk coba cek bsb berapa banyak bagaimana,3.0,1.0,Negatif
2089,2089,update ulang terus sudah sampe pa org minta login keluh gin gimana aktivasi aja abis,3.0,2.0,Negatif
2090,2090,selalu padahal minta hasil belum aktivasi,3.0,1.0,Negatif
2091,2091,uninstal tingkat tambah sumselbabel siap moga mobile menu lihat lebih layan kemudian instal error buka bsb banking bank alhamdulillah akun akhir,3.0,5.0,Positif
2092,2092,update sudah login dak bos,3.0,1.0,Negatif
2094,2094,update suruh sekarang masuk diupdate dak,3.0,1.0,Negatif
2095,2095,update tidak sendiri mau masuk malah keluar gmna buka,3.0,2.0,Negatif
2096,2096,update terus minta malah login aktifasi,3.0,1.0,Negatif
2097,2097,ulang udah tidak terus terlalu suruh sukses sering selesai perlu padahal pa mau login hari gak diupdate coba baik appnya aktivasi,3.0,2.0,Negatif
2098,2098,transfer transaksi token terlalu terima saldo pakai muda manfaat listrik kurang kembang kasih isi ikut guna gopay fitur beli bank aplikasi apa antar,3.0,1.0,Negatif
2099,2099,versi update terima semenjak selalu pihak perhati login kembang kasih force close baru baik atas,3.0,1.0,Negatif
2100,2100,transfer mobile mau henti bsb,3.0,5.0,Positif
2102,2102,update selalu login gak gagal,3.0,1.0,Negatif
2103,2103,tingkat sangat nasabah maju keluh kecewa harus bukan,3.0,1.0,Negatif
2105,2105,update padahal minta malah gimana aktivasi,3.0,3.0,Netral
2106,2106,update masuk gak,3.0,1.0,Negatif
2107,2107,masuk diupdate,3.0,1.0,Negatif
2110,2110,update malah guna,3.0,2.0,Negatif
2112,2112,tempat pasu otp ny kode aktivasi,3.0,1.0,Negatif
2115,2115,update transaksi susah suka pdhal pake mau malah lumayan lah gak buka bankingnya baik abis,3.0,1.0,Negatif
2117,2117,selalu paket padahal melulu jaring internet gagal cek apa aktivasi,3.0,5.0,Positif
2121,2121,sama percuma malah diupdate berat aja,3.0,1.0,Negatif
2123,2123,version update tidak suruh masuk kok invalid gimana cara bantu,3.0,2.0,Negatif
2126,2126,yang udah tpi tidak skrg saran saldo rugi ribet pulsa potong pernah mudah mau mana malah makasih lewat lebih kota kirim kali jauh jadi iya guna dri biar beli banget baik aplikasi aku aja,3.0,2.0,Negatif
2128,2128,login gak,3.0,1.0,Negatif
2129,2129,version versi update padahal karna invalid buka baru baik,3.0,1.0,Negatif
2131,2131,yang version update tulis punya gak buka,3.0,1.0,Negatif
2132,2132,yang tidak sumsel sudah sim sama pesan mulai mohon mobile masuk masalah laku kartu hp hampir guna error dengan datang card bulan bsb baru banking bank,3.0,1.0,Negatif
2133,2133,yang wa via transfer sama qris masuk masak langsung lama kalah jam jadi fitur baik ada,3.0,1.0,Negatif
2134,2134,tapi sudah lagi kalau ganti bulan buka blm bintang beberapa baru aktif,3.0,3.0,Netral
2136,2136,jelek,3.0,1.0,Negatif
2137,2137,tingkat kualitas fiturnya bagus,3.0,5.0,Positif
2138,2138,token pln,3.0,5.0,Positif
2140,2140,ulang udah transfer tidak terus temu suruh ribet padahal oke mau kata kalau hampir gilir error data bulan buka aplikasi aktivasi aja,3.0,1.0,Negatif
2143,2143,sumsel gak bank aja,3.0,5.0,Positif
2144,2144,token listrik lgi lebih kok dong beli,3.0,2.0,Negatif
2145,2145,makasih bank,3.0,5.0,Positif
2146,2146,terus suruh sekali sangat saldo mau masuk masak ini gimana cek buruk buat aneh aktivasi,3.0,2.0,Negatif
2147,2147,instal gak,3.0,5.0,Positif
2149,2149,yang transaksi skrng mudah mobile lebih lanjut jd fitur dengan bnyk baru banking ada,3.0,4.0,Netral
2150,2150,tanggap saran saldo pulsa prose potong pihak nasabah masuk manual komplain kembang error dri bsb beli atau aplikasi aja,3.0,1.0,Negatif
2151,2151,transfer transaksi susah online oke gak atm,3.0,5.0,Positif
2153,2153,usah tidak susah sering punya parah nasabah mobile malah lebih kesal error buat bnyak bantu banking baik app,3.0,1.0,Negatif
2154,2154,transaksi tidak otp kirim kemarin hasil dari,3.0,1.0,Negatif
2156,2156,transfer transaksi skrg sekali sampe otp nomor mau masuk lanjut krn kali guna gak baru,3.0,1.0,Negatif
2157,2157,update tiap terus suruh sudah selalu padahal mau klik kalau jg henti gin gimana bnyak baru banyak aplikasi aktivasi,3.0,1.0,Negatif
2158,2158,yang tiba terus sm semua sandi ribet pesan pertama pernah pergi parah mau masuk login ku kok kata karna kait isi guna ganti gak eh dulu dengan bukak buat blokir beberapa baru bank bangking banget baik atm aku,3.0,1.0,Negatif
2160,2160,transaksi oke makin lancar ko kirim hubung dah biar ayo,3.0,5.0,Positif
2162,2162,uang transfer tidak tanya swasta susah sering sama ribet prose kembali kalau jg jelek jadi itnya hubung hilang gagal error centernya call bank aplikasi ajar,3.0,1.0,Negatif
2165,2165,terlalu ribet mutasi malam jam hadeh cek atas,3.0,1.0,Negatif
2168,2168,mudah mesti langsung kasi jauh bank akun aktivasi,3.0,3.0,Netral
2170,2170,update sering semenjak parah mohon force error close baru baik,3.0,2.0,Negatif
2172,2172,tampil kan,3.0,2.0,Negatif
2173,2173,transfer terus kali gagal,3.0,1.0,Negatif
2174,2174,update sih parah malah log habis blokir akun,3.0,2.0,Negatif
2175,2175,rumah pemberitahuan pake mau malah kalau ganggu gak debit biaya beri bayar,3.0,1.0,Negatif
